Month,Year,State Abbrev,State,Labor Force Participation,Employment-Population Rate,Unemployment Rate 
12,2020,TN,Tennessee,60.9   ,57.5   ,5.6   
12,2020,TX,Texas,63.4   ,59.0   ,6.9   
12,2020,UT,Utah,68.1   ,65.6   ,3.6   
12,2020,VT,Vermont,61.9   ,59.3   ,4.3   
12,2020,VA,Virginia,63.4   ,60.3   ,5.0   
12,2020,WA,Washington,62.4   ,58.2   ,6.7   
12,2020,WV,West Virginia,53.6   ,50.2   ,6.3   
12,2020,WI,Wisconsin,66.3   ,63.1   ,4.9   
12,2020,WY,Wyoming,64.6   ,61.1   ,5.4   
01,2021,AL,Alabama,56.8   ,54.5   ,4.2   
01,2021,AK,Alaska,63.9   ,59.4   ,7.0   
01,2021,AZ,Arizona,61.4   ,57.5   ,6.4   
01,2021,AR,Arkansas,56.5   ,53.8   ,4.9   
01,2021,CA,California,60.2   ,55.0   ,8.7   
01,2021,CO,Colorado,67.5   ,63.3   ,6.3   
01,2021,CT,Connecticut,62.0   ,57.6   ,7.1   
01,2021,DE,Delaware,61.3   ,57.8   ,5.7   
01,2021,DC,District of Columbia,68.4   ,63.5   ,7.3   
01,2021,FL,Florida,57.5   ,54.1   ,5.9   
01,2021,GA,Georgia,61.9   ,58.9   ,4.8   
01,2021,HI,Hawaii,59.7   ,54.0   ,9.5   
01,2021,ID,Idaho,63.1   ,60.5   ,4.1   
01,2021,IL,Illinois,62.2   ,57.7   ,7.2   
01,2021,IN,Indiana,63.1   ,60.2   ,4.7   
01,2021,IA,Iowa,66.5   ,63.7   ,4.2   
01,2021,KS,Kansas,66.7   ,64.0   ,4.0   
01,2021,KY,Kentucky,56.6   ,54.0   ,4.6   
01,2021,LA,Louisiana,57.5   ,53.5   ,7.0   
01,2021,ME,Maine,59.9   ,57.3   ,4.4   
01,2021,MD,Maryland,65.0   ,60.9   ,6.3   
01,2021,MA,Massachusetts,65.1   ,60.6   ,6.9   
01,2021,MI,Michigan,59.2   ,55.4   ,6.5   
01,2021,MN,Minnesota,68.3   ,65.3   ,4.4   
01,2021,MS,Mississippi,55.1   ,51.5   ,6.5   
01,2021,MO,Missouri,62.6   ,59.6   ,4.9   
01,2021,MT,Montana,62.3   ,59.8   ,4.0   
01,2021,NE,Nebraska,69.2   ,67.1   ,2.9   
01,2021,NV,Nevada,60.7   ,55.3   ,8.9   
01,2021,NH,New Hampshire,66.1   ,63.3   ,4.2   
01,2021,NJ,New Jersey,62.6   ,58.1   ,7.3   
01,2021,NM,New Mexico,56.0   ,51.4   ,8.2   
01,2021,NY,New York,59.0   ,54.0   ,8.6   
01,2021,NC,North Carolina,58.9   ,55.6   ,5.6   
01,2021,ND,North Dakota,68.4   ,65.7   ,4.0   
01,2021,OH,Ohio,61.4   ,57.7   ,6.0   
01,2021,OK,Oklahoma,61.2   ,58.1   ,5.0   
01,2021,OR,Oregon,62.1   ,58.1   ,6.4   
01,2021,PA,Pennsylvania,62.0   ,57.4   ,7.4   
01,2021,RI,Rhode Island,63.7   ,59.5   ,6.6   
01,2021,SC,South Carolina,57.7   ,55.0   ,4.6   
01,2021,SD,South Dakota,68.8   ,66.8   ,2.9   
01,2021,TN,Tennessee,60.7   ,57.4   ,5.4   
01,2021,TX,Texas,63.3   ,59.0   ,6.7   
01,2021,UT,Utah,68.0   ,65.7   ,3.4   
01,2021,VT,Vermont,62.0   ,59.3   ,4.4   
01,2021,VA,Virginia,63.4   ,60.3   ,4.8   
01,2021,WA,Washington,62.4   ,58.4   ,6.4   
01,2021,WV,West Virginia,53.6   ,50.3   ,6.1   
01,2021,WI,Wisconsin,66.2   ,63.1   ,4.7   
01,2021,WY,Wyoming,64.4   ,61.0   ,5.3   
02,2021,AL,Alabama,56.7   ,54.5   ,3.9   
02,2021,AK,Alaska,64.0   ,59.6   ,7.0   
02,2021,AZ,Arizona,61.4   ,57.6   ,6.2   
02,2021,AR,Arkansas,56.5   ,53.8   ,4.8   
02,2021,CA,California,60.4   ,55.2   ,8.6   
02,2021,CO,Colorado,67.7   ,63.5   ,6.3   
02,2021,CT,Connecticut,61.9   ,57.5   ,7.1   
02,2021,DE,Delaware,61.4   ,57.8   ,5.8   
02,2021,DC,District of Columbia,68.3   ,63.4   ,7.1   
02,2021,FL,Florida,57.6   ,54.4   ,5.6   
02,2021,GA,Georgia,61.8   ,58.9   ,4.6   
02,2021,HI,Hawaii,60.1   ,54.6   ,9.1   
02,2021,ID,Idaho,63.1   ,60.5   ,4.1   
02,2021,IL,Illinois,62.3   ,58.0   ,7.0   
02,2021,IN,Indiana,63.1   ,60.2   ,4.6   
02,2021,IA,Iowa,66.6   ,63.8   ,4.2   
02,2021,KS,Kansas,66.7   ,64.1   ,3.8   
02,2021,KY,Kentucky,56.7   ,54.1   ,4.6   
02,2021,LA,Louisiana,57.6   ,53.7   ,6.8   
02,2021,ME,Maine,60.3   ,57.4   ,4.7   
02,2021,MD,Maryland,64.9   ,60.9   ,6.2   
02,2021,MA,Massachusetts,65.0   ,60.8   ,6.5   
02,2021,MI,Michigan,59.1   ,55.4   ,6.3   
02,2021,MN,Minnesota,68.0   ,65.1   ,4.2   
02,2021,MS,Mississippi,55.1   ,51.6   ,6.3   
02,2021,MO,Missouri,62.6   ,59.6   ,4.8   
02,2021,MT,Montana,62.3   ,59.8   ,3.9   
02,2021,NE,Nebraska,69.2   ,67.2   ,2.9   
02,2021,NV,Nevada,60.6   ,55.5   ,8.5   
02,2021,NH,New Hampshire,66.0   ,63.3   ,4.1   
02,2021,NJ,New Jersey,62.8   ,58.2   ,7.3   
02,2021,NM,New Mexico,56.1   ,51.5   ,8.2   
02,2021,NY,New York,59.1   ,54.2   ,8.4   
02,2021,NC,North Carolina,58.8   ,55.6   ,5.5   
02,2021,ND,North Dakota,68.4   ,65.8   ,3.8   
02,2021,OH,Ohio,61.3   ,57.7   ,5.9   
02,2021,OK,Oklahoma,61.2   ,58.2   ,4.9   
02,2021,OR,Oregon,62.1   ,58.2   ,6.2   
02,2021,PA,Pennsylvania,61.9   ,57.5   ,7.1   
02,2021,RI,Rhode Island,63.7   ,59.7   ,6.4   
02,2021,SC,South Carolina,57.6   ,55.0   ,4.4   
02,2021,SD,South Dakota,68.8   ,66.8   ,2.9   
02,2021,TN,Tennessee,60.6   ,57.4   ,5.2   
02,2021,TX,Texas,63.3   ,59.1   ,6.6   
02,2021,UT,Utah,68.0   ,65.8   ,3.2   
02,2021,VT,Vermont,62.1   ,59.4   ,4.4   
02,2021,VA,Virginia,63.4   ,60.4   ,4.7   
02,2021,WA,Washington,62.5   ,58.6   ,6.2   
02,2021,WV,West Virginia,53.6   ,50.4   ,6.0   
02,2021,WI,Wisconsin,66.3   ,63.2   ,4.6   
02,2021,WY,Wyoming,64.3   ,60.9   ,5.3   
03,2021,AL,Alabama,56.7   ,54.5   ,3.8   
03,2021,AK,Alaska,64.2   ,59.7   ,7.0   
03,2021,AZ,Arizona,61.5   ,57.7   ,6.0   
03,2021,AR,Arkansas,56.6   ,53.9   ,4.7   
03,2021,CA,California,60.6   ,55.5   ,8.4   
03,2021,CO,Colorado,67.9   ,63.7   ,6.2   
03,2021,CT,Connecticut,61.8   ,57.4   ,7.0   
03,2021,DE,Delaware,61.5   ,57.9   ,5.9   
03,2021,DC,District of Columbia,68.3   ,63.6   ,7.0   
03,2021,FL,Florida,57.7   ,54.6   ,5.4   
03,2021,GA,Georgia,61.7   ,59.0   ,4.4   
03,2021,HI,Hawaii,60.2   ,55.1   ,8.4   
03,2021,ID,Idaho,63.0   ,60.5   ,4.0   
03,2021,IL,Illinois,62.5   ,58.2   ,6.8   
03,2021,IN,Indiana,63.0   ,60.2   ,4.5   
03,2021,IA,Iowa,66.8   ,64.0   ,4.3   
03,2021,KS,Kansas,66.6   ,64.2   ,3.7   
03,2021,KY,Kentucky,56.8   ,54.2   ,4.6   
03,2021,LA,Louisiana,57.7   ,53.9   ,6.6   
03,2021,ME,Maine,60.5   ,57.5   ,4.9   
03,2021,MD,Maryland,64.9   ,61.0   ,6.1   
03,2021,MA,Massachusetts,65.0   ,61.0   ,6.2   
03,2021,MI,Michigan,59.1   ,55.4   ,6.2   
03,2021,MN,Minnesota,67.8   ,65.1   ,4.1   
03,2021,MS,Mississippi,55.1   ,51.7   ,6.2   
03,2021,MO,Missouri,62.6   ,59.7   ,4.8   
03,2021,MT,Montana,62.3   ,59.9   ,3.8   
03,2021,NE,Nebraska,69.2   ,67.2   ,2.9   
03,2021,NV,Nevada,60.5   ,55.7   ,8.0   
03,2021,NH,New Hampshire,66.0   ,63.3   ,4.0   
03,2021,NJ,New Jersey,62.9   ,58.3   ,7.2   
03,2021,NM,New Mexico,56.2   ,51.7   ,8.0   
03,2021,NY,New York,59.2   ,54.4   ,8.1   
03,2021,NC,North Carolina,58.8   ,55.6   ,5.4   
03,2021,ND,North Dakota,68.4   ,66.0   ,3.6   
03,2021,OH,Ohio,61.3   ,57.8   ,5.8   
03,2021,OK,Oklahoma,61.2   ,58.3   ,4.8   
03,2021,OR,Oregon,62.2   ,58.4   ,6.1   
03,2021,PA,Pennsylvania,61.7   ,57.5   ,6.8   
03,2021,RI,Rhode Island,63.8   ,59.8   ,6.2   
03,2021,SC,South Carolina,57.6   ,55.1   ,4.3   
03,2021,SD,South Dakota,68.8   ,66.9   ,2.8   
03,2021,TN,Tennessee,60.4   ,57.3   ,5.1   
03,2021,TX,Texas,63.4   ,59.3   ,6.4   
03,2021,UT,Utah,68.0   ,65.8   ,3.1   
03,2021,VT,Vermont,62.3   ,59.6   ,4.4   
03,2021,VA,Virginia,63.5   ,60.6   ,4.5   
03,2021,WA,Washington,62.6   ,58.9   ,6.0   
03,2021,WV,West Virginia,53.7   ,50.5   ,5.9   
03,2021,WI,Wisconsin,66.3   ,63.3   ,4.4   
03,2021,WY,Wyoming,64.2   ,60.9   ,5.2   
04,2021,AL,Alabama,56.6   ,54.6   ,3.7   
04,2021,AK,Alaska,64.3   ,59.8   ,7.0   
04,2021,AZ,Arizona,61.5   ,57.9   ,5.8   
04,2021,AR,Arkansas,56.6   ,54.0   ,4.5   
04,2021,CA,California,60.9   ,55.9   ,8.3   
04,2021,CO,Colorado,68.1   ,63.9   ,6.2   
04,2021,CT,Connecticut,61.7   ,57.4   ,7.1   
04,2021,DE,Delaware,61.6   ,58.0   ,5.9   
04,2021,DC,District of Columbia,68.6   ,63.8   ,7.1   
04,2021,FL,Florida,57.9   ,54.9   ,5.2   
04,2021,GA,Georgia,61.7   ,59.1   ,4.3   
04,2021,HI,Hawaii,60.2   ,55.6   ,7.7   
04,2021,ID,Idaho,63.0   ,60.5   ,3.9   
04,2021,IL,Illinois,62.7   ,58.5   ,6.7   
04,2021,IN,Indiana,63.0   ,60.2   ,4.4   
04,2021,IA,Iowa,67.1   ,64.2   ,4.3   
04,2021,KS,Kansas,66.7   ,64.2   ,3.6   
04,2021,KY,Kentucky,56.9   ,54.3   ,4.6   
04,2021,LA,Louisiana,57.8   ,54.1   ,6.4   
04,2021,ME,Maine,60.7   ,57.6   ,5.1   
04,2021,MD,Maryland,64.9   ,61.1   ,5.9   
04,2021,MA,Massachusetts,65.1   ,61.2   ,6.1   
04,2021,MI,Michigan,59.2   ,55.5   ,6.2   
04,2021,MN,Minnesota,67.8   ,65.1   ,4.0   
04,2021,MS,Mississippi,55.1   ,51.8   ,6.1   
04,2021,MO,Missouri,62.6   ,59.7   ,4.7   
04,2021,MT,Montana,62.3   ,60.0   ,3.7   
04,2021,NE,Nebraska,69.3   ,67.3   ,2.8   
04,2021,NV,Nevada,60.5   ,55.9   ,7.6   
04,2021,NH,New Hampshire,65.9   ,63.4   ,3.9   
04,2021,NJ,New Jersey,63.0   ,58.5   ,7.2   
04,2021,NM,New Mexico,56.3   ,51.9   ,7.9   
04,2021,NY,New York,59.3   ,54.7   ,7.9   
04,2021,NC,North Carolina,58.8   ,55.7   ,5.3   
04,2021,ND,North Dakota,68.5   ,66.1   ,3.4   
04,2021,OH,Ohio,61.4   ,57.9   ,5.7   
04,2021,OK,Oklahoma,61.3   ,58.4   ,4.7   
04,2021,OR,Oregon,62.3   ,58.6   ,5.9   
04,2021,PA,Pennsylvania,61.6   ,57.6   ,6.6   
04,2021,RI,Rhode Island,63.9   ,60.0   ,6.2   
04,2021,SC,South Carolina,57.6   ,55.2   ,4.2   
04,2021,SD,South Dakota,68.9   ,66.9   ,2.8   
04,2021,TN,Tennessee,60.4   ,57.4   ,5.0   
04,2021,TX,Texas,63.4   ,59.5   ,6.2   
04,2021,UT,Utah,68.0   ,65.9   ,3.0   
04,2021,VT,Vermont,62.4   ,59.8   ,4.2   
04,2021,VA,Virginia,63.6   ,60.8   ,4.4   
04,2021,WA,Washington,62.8   ,59.2   ,5.7   
04,2021,WV,West Virginia,53.8   ,50.7   ,5.7   
04,2021,WI,Wisconsin,66.3   ,63.5   ,4.3   
04,2021,WY,Wyoming,64.1   ,60.9   ,5.0   
05,2021,AL,Alabama,56.6   ,54.6   ,3.5   
05,2021,AK,Alaska,64.4   ,60.0   ,6.8   
05,2021,AZ,Arizona,61.4   ,58.0   ,5.5   
05,2021,AR,Arkansas,56.5   ,54.1   ,4.4   
05,2021,CA,California,61.1   ,56.2   ,7.9   
05,2021,CO,Colorado,68.1   ,64.1   ,5.9   
05,2021,CT,Connecticut,61.6   ,57.4   ,6.9   
05,2021,DE,Delaware,61.6   ,58.0   ,5.9   
05,2021,DC,District of Columbia,69.0   ,64.1   ,7.1   
05,2021,FL,Florida,58.1   ,55.2   ,4.9   
05,2021,GA,Georgia,61.7   ,59.2   ,4.1   
05,2021,HI,Hawaii,60.0   ,55.9   ,6.8   
05,2021,ID,Idaho,62.9   ,60.5   ,3.7   
05,2021,IL,Illinois,62.8   ,58.7   ,6.5   
05,2021,IN,Indiana,62.9   ,60.3   ,4.2   
05,2021,IA,Iowa,67.2   ,64.4   ,4.3   
05,2021,KS,Kansas,66.7   ,64.3   ,3.6   
05,2021,KY,Kentucky,57.0   ,54.4   ,4.5   
05,2021,LA,Louisiana,57.8   ,54.3   ,6.1   
05,2021,ME,Maine,60.6   ,57.6   ,5.0   
05,2021,MD,Maryland,64.9   ,61.2   ,5.7   
05,2021,MA,Massachusetts,65.1   ,61.4   ,5.7   
05,2021,MI,Michigan,59.2   ,55.6   ,6.2   
05,2021,MN,Minnesota,67.8   ,65.1   ,3.9   
05,2021,MS,Mississippi,55.2   ,51.9   ,5.9   
05,2021,MO,Missouri,62.6   ,59.8   ,4.5   
05,2021,MT,Montana,62.3   ,60.1   ,3.6   
05,2021,NE,Nebraska,69.3   ,67.4   ,2.7   
05,2021,NV,Nevada,60.4   ,56.0   ,7.2   
05,2021,NH,New Hampshire,65.8   ,63.4   ,3.7   
05,2021,NJ,New Jersey,63.0   ,58.6   ,7.0   
05,2021,NM,New Mexico,56.4   ,52.1   ,7.5   
05,2021,NY,New York,59.4   ,54.9   ,7.5   
05,2021,NC,North Carolina,58.7   ,55.7   ,5.2   
05,2021,ND,North Dakota,68.5   ,66.3   ,3.2   
05,2021,OH,Ohio,61.4   ,58.1   ,5.5   
05,2021,OK,Oklahoma,61.3   ,58.5   ,4.5   
05,2021,OR,Oregon,62.2   ,58.7   ,5.6   
05,2021,PA,Pennsylvania,61.6   ,57.7   ,6.3   
05,2021,RI,Rhode Island,63.9   ,60.1   ,6.0   
05,2021,SC,South Carolina,57.6   ,55.2   ,4.1   
05,2021,SD,South Dakota,68.9   ,67.0   ,2.8   
05,2021,TN,Tennessee,60.4   ,57.5   ,4.8   
05,2021,TX,Texas,63.5   ,59.7   ,6.0   
05,2021,UT,Utah,68.0   ,66.0   ,2.9   
05,2021,VT,Vermont,62.4   ,60.0   ,3.9   
05,2021,VA,Virginia,63.6   ,60.9   ,4.2   
05,2021,WA,Washington,63.0   ,59.5   ,5.5   
05,2021,WV,West Virginia,53.9   ,50.9   ,5.5   
05,2021,WI,Wisconsin,66.3   ,63.6   ,4.1   
05,2021,WY,Wyoming,64.0   ,60.9   ,4.9   
06,2021,AL,Alabama,56.5   ,54.6   ,3.5   
06,2021,AK,Alaska,64.5   ,60.1   ,6.8   
06,2021,AZ,Arizona,61.4   ,58.1   ,5.3   
06,2021,AR,Arkansas,56.5   ,54.1   ,4.2   
06,2021,CA,California,61.4   ,56.6   ,7.8   
06,2021,CO,Colorado,68.3   ,64.3   ,5.9   
06,2021,CT,Connecticut,62.3   ,58.0   ,6.8   
06,2021,DE,Delaware,61.5   ,58.0   ,5.8   
06,2021,DC,District of Columbia,69.4   ,64.4   ,7.3   
06,2021,FL,Florida,58.3   ,55.5   ,4.9   
06,2021,GA,Georgia,61.7   ,59.2   ,4.0   
06,2021,HI,Hawaii,59.9   ,56.2   ,6.3   
06,2021,ID,Idaho,62.8   ,60.5   ,3.6   
06,2021,IL,Illinois,63.0   ,58.9   ,6.4   
06,2021,IN,Indiana,62.9   ,60.3   ,4.1   
06,2021,IA,Iowa,67.4   ,64.6   ,4.2   
06,2021,KS,Kansas,66.7   ,64.3   ,3.5   
06,2021,KY,Kentucky,57.0   ,54.4   ,4.6   
06,2021,LA,Louisiana,57.8   ,54.4   ,5.9   
06,2021,ME,Maine,60.7   ,57.6   ,5.1   
06,2021,MD,Maryland,65.0   ,61.3   ,5.7   
06,2021,MA,Massachusetts,65.2   ,61.6   ,5.7   
06,2021,MI,Michigan,59.3   ,55.7   ,6.2   
06,2021,MN,Minnesota,67.8   ,65.2   ,3.8   
06,2021,MS,Mississippi,55.1   ,52.0   ,5.7   
06,2021,MO,Missouri,62.5   ,59.8   ,4.3   
06,2021,MT,Montana,62.3   ,60.1   ,3.5   
06,2021,NE,Nebraska,69.3   ,67.4   ,2.7   
06,2021,NV,Nevada,60.3   ,56.1   ,6.9   
06,2021,NH,New Hampshire,65.7   ,63.4   ,3.6   
06,2021,NJ,New Jersey,63.3   ,58.7   ,7.2   
06,2021,NM,New Mexico,56.5   ,52.3   ,7.4   
06,2021,NY,New York,59.6   ,55.2   ,7.5   
06,2021,NC,North Carolina,59.0   ,56.0   ,5.1   
06,2021,ND,North Dakota,68.5   ,66.4   ,3.0   
06,2021,OH,Ohio,61.5   ,58.2   ,5.3   
06,2021,OK,Oklahoma,61.2   ,58.6   ,4.3   
06,2021,OR,Oregon,62.2   ,58.8   ,5.4   
06,2021,PA,Pennsylvania,61.5   ,57.7   ,6.1   
06,2021,RI,Rhode Island,64.0   ,60.2   ,6.0   
06,2021,SC,South Carolina,57.6   ,55.2   ,4.1   
06,2021,SD,South Dakota,68.9   ,67.0   ,2.8   
06,2021,TN,Tennessee,60.5   ,57.7   ,4.7   
06,2021,TX,Texas,63.6   ,59.9   ,5.8   
06,2021,UT,Utah,68.0   ,66.1   ,2.8   
06,2021,VT,Vermont,62.4   ,60.1   ,3.7   
06,2021,VA,Virginia,63.6   ,61.1   ,4.0   
06,2021,WA,Washington,63.1   ,59.7   ,5.4   
06,2021,WV,West Virginia,53.9   ,51.0   ,5.4   
06,2021,WI,Wisconsin,66.3   ,63.6   ,4.0   
06,2021,WY,Wyoming,63.9   ,60.9   ,4.7   
07,2021,AL,Alabama,56.5   ,54.6   ,3.3   
07,2021,AK,Alaska,64.4   ,60.3   ,6.4   
07,2021,AZ,Arizona,61.3   ,58.2   ,5.0   
07,2021,AR,Arkansas,56.4   ,54.2   ,3.9   
07,2021,CA,California,61.4   ,56.9   ,7.4   
07,2021,CO,Colorado,68.3   ,64.4   ,5.6   
07,2021,CT,Connecticut,62.8   ,58.7   ,6.5   
07,2021,DE,Delaware,61.3   ,57.9   ,5.6   
07,2021,DC,District of Columbia,69.7   ,64.7   ,7.1   
07,2021,FL,Florida,58.4   ,55.7   ,4.6   
07,2021,GA,Georgia,61.6   ,59.2   ,3.9   
07,2021,HI,Hawaii,59.6   ,56.4   ,5.4   
07,2021,ID,Idaho,62.7   ,60.5   ,3.5   
07,2021,IL,Illinois,63.0   ,59.1   ,6.2   
07,2021,IN,Indiana,62.7   ,60.2   ,3.9   
07,2021,IA,Iowa,67.4   ,64.7   ,4.0   
07,2021,KS,Kansas,66.6   ,64.3   ,3.4   
07,2021,KY,Kentucky,57.1   ,54.5   ,4.6   
07,2021,LA,Louisiana,57.7   ,54.5   ,5.5   
07,2021,ME,Maine,60.6   ,57.6   ,4.9   
07,2021,MD,Maryland,64.9   ,61.4   ,5.3   
07,2021,MA,Massachusetts,65.1   ,61.7   ,5.3   
07,2021,MI,Michigan,59.4   ,55.8   ,6.0   
07,2021,MN,Minnesota,67.7   ,65.2   ,3.7   
07,2021,MS,Mississippi,55.1   ,52.1   ,5.5   
07,2021,MO,Missouri,62.5   ,59.9   ,4.1   
07,2021,MT,Montana,62.2   ,60.1   ,3.4   
07,2021,NE,Nebraska,69.2   ,67.4   ,2.6   
07,2021,NV,Nevada,60.1   ,56.2   ,6.5   
07,2021,NH,New Hampshire,65.6   ,63.3   ,3.4   
07,2021,NJ,New Jersey,63.1   ,58.8   ,6.9   
07,2021,NM,New Mexico,56.5   ,52.5   ,7.1   
07,2021,NY,New York,59.6   ,55.4   ,7.0   
07,2021,NC,North Carolina,59.3   ,56.4   ,4.9   
07,2021,ND,North Dakota,68.5   ,66.5   ,2.8   
07,2021,OH,Ohio,61.4   ,58.3   ,5.1   
07,2021,OK,Oklahoma,61.1   ,58.7   ,4.0   
07,2021,OR,Oregon,62.0   ,58.9   ,5.0   
07,2021,PA,Pennsylvania,61.4   ,57.8   ,5.9   
07,2021,RI,Rhode Island,63.9   ,60.2   ,5.8   
07,2021,SC,South Carolina,57.5   ,55.2   ,3.9   
07,2021,SD,South Dakota,68.9   ,67.0   ,2.7   
07,2021,TN,Tennessee,60.5   ,57.8   ,4.4   
07,2021,TX,Texas,63.6   ,60.1   ,5.6   
07,2021,UT,Utah,67.9   ,66.1   ,2.7   
07,2021,VT,Vermont,62.4   ,60.3   ,3.4   
07,2021,VA,Virginia,63.6   ,61.2   ,3.8   
07,2021,WA,Washington,63.2   ,59.9   ,5.2   
07,2021,WV,West Virginia,53.9   ,51.1   ,5.1   
07,2021,WI,Wisconsin,66.2   ,63.7   ,3.8   
07,2021,WY,Wyoming,63.7   ,60.8   ,4.5   
08,2021,AL,Alabama,56.4   ,54.6   ,3.2   
08,2021,AK,Alaska,64.5   ,60.5   ,6.2   
08,2021,AZ,Arizona,61.1   ,58.3   ,4.6   
08,2021,AR,Arkansas,56.4   ,54.3   ,3.7   
08,2021,CA,California,61.5   ,57.1   ,7.0   
08,2021,CO,Colorado,68.3   ,64.6   ,5.3   
08,2021,CT,Connecticut,63.4   ,59.4   ,6.2   
08,2021,DE,Delaware,61.1   ,57.8   ,5.4   
08,2021,DC,District of Columbia,69.9   ,65.0   ,7.0   
08,2021,FL,Florida,58.5   ,55.9   ,4.4   
08,2021,GA,Georgia,61.5   ,59.3   ,3.7   
08,2021,HI,Hawaii,59.4   ,56.6   ,4.7   
08,2021,ID,Idaho,62.7   ,60.6   ,3.4   
08,2021,IL,Illinois,63.1   ,59.4   ,5.9   
08,2021,IN,Indiana,62.6   ,60.2   ,3.7   
08,2021,IA,Iowa,67.4   ,64.8   ,3.8   
08,2021,KS,Kansas,66.5   ,64.3   ,3.3   
08,2021,KY,Kentucky,57.2   ,54.6   ,4.5   
08,2021,LA,Louisiana,57.7   ,54.7   ,5.2   
08,2021,ME,Maine,60.5   ,57.5   ,4.8   
08,2021,MD,Maryland,64.8   ,61.5   ,5.1   
08,2021,MA,Massachusetts,65.1   ,61.8   ,5.1   
08,2021,MI,Michigan,59.4   ,56.0   ,5.8   
08,2021,MN,Minnesota,67.7   ,65.3   ,3.6   
08,2021,MS,Mississippi,55.0   ,52.2   ,5.2   
08,2021,MO,Missouri,62.4   ,59.9   ,3.9   
08,2021,MT,Montana,62.2   ,60.2   ,3.3   
08,2021,NE,Nebraska,69.2   ,67.5   ,2.5   
08,2021,NV,Nevada,60.0   ,56.3   ,6.2   
08,2021,NH,New Hampshire,65.4   ,63.3   ,3.2   
08,2021,NJ,New Jersey,63.1   ,58.8   ,6.8   
08,2021,NM,New Mexico,56.6   ,52.7   ,6.8   
08,2021,NY,New York,59.6   ,55.6   ,6.8   
08,2021,NC,North Carolina,59.6   ,56.7   ,4.8   
08,2021,ND,North Dakota,68.5   ,66.6   ,2.7   
08,2021,OH,Ohio,61.4   ,58.4   ,4.9   
08,2021,OK,Oklahoma,61.0   ,58.8   ,3.7   
08,2021,OR,Oregon,61.9   ,59.0   ,4.7   
08,2021,PA,Pennsylvania,61.2   ,57.8   ,5.6   
08,2021,RI,Rhode Island,63.9   ,60.4   ,5.5   
08,2021,SC,South Carolina,57.4   ,55.2   ,3.8   
08,2021,SD,South Dakota,68.8   ,67.0   ,2.6   
08,2021,TN,Tennessee,60.4   ,57.9   ,4.2   
08,2021,TX,Texas,63.7   ,60.3   ,5.3   
08,2021,UT,Utah,67.9   ,66.2   ,2.6   
08,2021,VT,Vermont,62.4   ,60.4   ,3.2   
08,2021,VA,Virginia,63.6   ,61.3   ,3.5   
08,2021,WA,Washington,63.2   ,60.0   ,5.0   
08,2021,WV,West Virginia,53.8   ,51.2   ,4.9   
08,2021,WI,Wisconsin,66.0   ,63.6   ,3.6   
08,2021,WY,Wyoming,63.5   ,60.7   ,4.3   
09,2021,AL,Alabama,56.5   ,54.7   ,3.0   
09,2021,AK,Alaska,64.6   ,60.8   ,5.9   
09,2021,AZ,Arizona,61.0   ,58.4   ,4.3   
09,2021,AR,Arkansas,56.4   ,54.4   ,3.5   
09,2021,CA,California,61.4   ,57.4   ,6.5   
09,2021,CO,Colorado,68.1   ,64.8   ,4.9   
09,2021,CT,Connecticut,63.9   ,60.1   ,5.9   
09,2021,DE,Delaware,61.0   ,57.8   ,5.2   
09,2021,DC,District of Columbia,69.8   ,65.2   ,6.6   
09,2021,FL,Florida,58.5   ,56.1   ,4.1   
09,2021,GA,Georgia,61.5   ,59.3   ,3.5   
09,2021,HI,Hawaii,59.0   ,56.7   ,4.0   
09,2021,ID,Idaho,62.7   ,60.7   ,3.3   
09,2021,IL,Illinois,63.2   ,59.7   ,5.5   
09,2021,IN,Indiana,62.4   ,60.2   ,3.5   
09,2021,IA,Iowa,67.3   ,64.9   ,3.6   
09,2021,KS,Kansas,66.4   ,64.3   ,3.1   
09,2021,KY,Kentucky,57.3   ,54.7   ,4.4   
09,2021,LA,Louisiana,57.6   ,54.9   ,4.8   
09,2021,ME,Maine,60.3   ,57.5   ,4.6   
09,2021,MD,Maryland,64.6   ,61.6   ,4.6   
09,2021,MA,Massachusetts,65.0   ,62.0   ,4.7   
09,2021,MI,Michigan,59.5   ,56.3   ,5.4   
09,2021,MN,Minnesota,67.7   ,65.4   ,3.4   
09,2021,MS,Mississippi,55.0   ,52.3   ,4.9   
09,2021,MO,Missouri,62.3   ,60.0   ,3.7   
09,2021,MT,Montana,62.2   ,60.3   ,3.1   
09,2021,NE,Nebraska,69.2   ,67.5   ,2.4   
09,2021,NV,Nevada,59.8   ,56.3   ,5.9   
09,2021,NH,New Hampshire,65.3   ,63.3   ,3.0   
09,2021,NJ,New Jersey,62.8   ,58.9   ,6.3   
09,2021,NM,New Mexico,56.5   ,52.9   ,6.3   
09,2021,NY,New York,59.5   ,55.8   ,6.3   
09,2021,NC,North Carolina,59.9   ,57.1   ,4.5   
09,2021,ND,North Dakota,68.5   ,66.7   ,2.5   
09,2021,OH,Ohio,61.3   ,58.5   ,4.7   
09,2021,OK,Oklahoma,61.0   ,58.9   ,3.4   
09,2021,OR,Oregon,61.9   ,59.1   ,4.4   
09,2021,PA,Pennsylvania,61.2   ,58.0   ,5.2   
09,2021,RI,Rhode Island,63.7   ,60.5   ,5.1   
09,2021,SC,South Carolina,57.3   ,55.2   ,3.7   
