"","STATE","YEAR","MONTH","coal_gen","hydro_gen","gas_gen","other_gen","petro_gen","solar_gen","biomass_gen","wind_gen","nuclear_gen","other_gas_gen","pump_gen"
"316","CA",2020,4,22022,1932524,4768630,58254,2266,2560522,209742,1521195,1630645,124494,-46567
"317","CA",2020,5,24458,2679959,4488323,60308,3326,3395158,231611,1553082,1597652,132651,2384
"318","CA",2020,6,20812,2484555,6287202,53092,2966,3388124,213368,1721623,1628068,121707,54280
"319","CA",2020,7,24359,2599484,8873230,63891,4475,3824406,238137,1690557,1278695,157159,69301
"320","CA",2020,8,24311,2602760,11305754,62079,6546,3181394,224659,1440223,1597801,163819,-12167
"321","CA",2020,9,22102,1738183,9683115,62814,3740,2497634,222900,797282,1599991,134760,-674
"322","CA",2020,10,24680,1413055,10137397,68528,3880,2297291,201016,868363,438597,129781,-18439
"323","CA",2020,11,27444,1065964,7954699,57191,3514,1936406,200175,664192,784013,100005,-911
"324","CA",2020,12,28080,871770,8803520,56737,2896,1551915,184747,652435,856606,102349,25168
"325","CA",2021,1,17410,739113,7156401,48631,3088,1687425,228643,748703,1287253,90701,-23754
"326","CA",2021,2,25243,812156,6122097,37944,28509,2224468,213483,1096620,799811,114283,-70312
"327","CA",2021,3,28087,1012260,6495418,58257,4695,2868732,236714,1328690,841163,101811,-7242
"328","CA",2021,4,25853,1255151,5990051,57759,3013,3597670,194486,1829304,922229,100808,-31219
"329","CA",2021,5,24768,1409891,6185586,46292,7325,3919891,210594,2030463,1674327,106679,-81609
"330","CA",2021,6,26104,1549669,8614002,52401,3494,3812921,218432,1759521,1633953,104823,6085
"331","CA",2021,7,25590,1848932,12033815,48877,3769,3657280,213574,1443867,1683581,117879,-32823
"332","CA",2021,8,25092,1646386,10876982,46448,3986,3647344,211954,1524634,1681490,120430,-12274
"333","CA",2021,9,25261,1485853,9185508,49511,3289,3180608,216337,1214256,1626712,126453,37848
"334","CA",2021,10,25998,1218732,8705081,41433,8889,2645644,212222,914963,1197610,139446,-45500
"335","CA",2021,11,22571,828373,7894240,41092,3786,2119462,207557,541163,1445614,125491,-62342
"336","CA",2021,12,22178,871064,8167911,47252,3152,1504287,210354,744823,1683623,120116,5708
"337","CA",2022,1,20157,1061737,7186482,43644,4218,1957899,226183,587542,1656360,110870,-64301
"338","CA",2022,2,19648,1139995,5952248,24273,11132,2364378,200328,779685,1481389,101204,6527
"339","CA",2022,3,23387,1591184,5573110,35273,12685,3168266,214117,1348602,1466126,105126,-1344
"340","CA",2022,4,9549,1684217,5705887,31087,9857,3587309,167701,1738563,864541,102894,6388
"341","CA",2022,5,15525,1848603,5211192,27892,5726,4199420,173149,2007849,1692998,110851,-107933
"342","CA",2022,6,19564,1835696,7155597,21464,7234,4454464,192117,1666312,1633288,117620,-67244
"343","CA",2022,7,22388,1907537,9482392,6801,3629,4299324,208733,1712661,1684102,100834,53829
"344","CA",2022,8,19658,1773322,11536980,13489,3298,4027769,219256,1349958,1679400,120181,111618
"345","CA",2022,9,24987,1729126,10708298,2837,11105,3395344,212834,1006315,1611663,138817,14485
"346","CA",2022,10,28075,917499,9531858,-1698,3313,3184930,213806,803030,1223462,160669,-9884
"347","CA",2022,11,23186,844232,8708885,-4268,3113,2408386,182217,829585,929459,109471,-7072
"348","CA",2022,12,25440,1311002,9618627,-4579,79644,1741862,206156,807961,1670466,132981,-90117
"349","CA",2023,1,25211,2217588,8397464,-3073,15027,1953660,204935,1350139,1603068,100212,-193206
"350","CA",2023,2,24989,1621991,7159209,-3623,3643,2327441,208067,1226623,1519676,111409,-144563
"351","CA",2023,3,21105,2834941,6995618,-24532,5230,2764467,196720,1507355,1540951,142398,-157297
"352","CA",2023,4,18715,3361599,5601786,-23428,3984,3744514,180181,1368273,1636919,118070,-12542
"353","CA",2023,5,0,3809640,3624565,-15257,5120,4245085,198398,1231824,1681901,135024,-77402
"354","CA",2023,6,18862,3525981,4714245,-20529,8023,4476319,184720,1418970,1624861,125909,26639
"355","CA",2023,7,20637,3469029,11101116,-25827,11207,4703238,199731,1391188,1678408,130463,22905
"356","CA",2023,8,16291,3226355,11094584,-23910,4869,4294807,199488,1137126,1657704,114695,36174
"357","CA",2023,9,18742,2862898,7627880,-40725,3120,3877679,189141,1098724,1550608,108117,57713
"358","CA",2023,10,12446,1918275,9499532,-41390,8047,3578826,186244,1108313,775964,76483,28577
"359","CA",2023,11,12523,1469350,8709220,-45880,4906,2573586,190052,996513,1069182,111594,31654
"360","CA",2023,12,19341,1568926,9766770,-44365,3478,2174505,209589,1061741,1379126,110539,-11329
"361","CO",2018,1,2254040,137198,1350674,5847,1572,55027,6325,857137,0,0,-29846
"362","CO",2018,2,2014788,153450,1291131,4726,1044,64952,6138,724499,0,0,-28642
"363","CO",2018,3,1974733,176271,1141187,4832,923,84652,6663,1004875,0,0,-23722
"364","CO",2018,4,1766359,178235,1034902,4930,898,100715,6493,986138,0,0,-24282
"365","CO",2018,5,1764821,187981,1401902,5256,814,116221,6498,696824,0,0,-18645
"366","CO",2018,6,2127342,180395,1601350,5190,1354,124937,6076,797584,0,0,-25489
"367","CO",2018,7,2649472,166718,1814471,4949,954,109281,6339,738799,0,0,-25443
"368","CO",2018,8,2626203,166173,1573651,4459,594,109466,6256,716447,0,0,-23533
"369","CO",2018,9,2234113,128076,1407950,4994,604,104772,5661,699408,0,0,-19157
"370","CO",2018,10,2121513,129180,1199967,4639,903,77689,6587,721336,0,0,-16642
"371","CO",2018,11,2282957,107007,1270195,4472,2611,64621,6025,756268,0,0,-10555
"372","CO",2018,12,2565720,114702,1311059,5001,-390,50047,6729,1045836,0,0,-16782
"373","CO",2019,1,2590044,133863,1327283,3808,994,61617,6494,941560,0,0,-19712
"374","CO",2019,2,2103612,137563,1436125,3456,1185,66708,6053,847609,0,0,-13873
"375","CO",2019,3,2120119,143564,1263682,4981,794,97827,6454,923935,0,0,-15881
"376","CO",2019,4,1661571,167496,1196957,5374,993,114586,5544,1014365,0,0,-10897
"377","CO",2019,5,1761046,176805,1212464,5875,480,123151,6287,866561,0,0,-16573
"378","CO",2019,6,1764643,179385,1368594,4009,499,138461,5825,780594,0,0,-14332
"379","CO",2019,7,2128406,197442,1946324,5396,684,134450,6117,895827,0,0,-20417
"380","CO",2019,8,2402424,189647,1850587,5589,495,136026,6423,788951,0,0,-18066
"381","CO",2019,9,2017650,151385,1358846,5512,1042,113096,5483,1041072,0,0,-20386
"382","CO",2019,10,2214804,126318,1155147,5760,381,107897,6269,922893,0,0,-19243
"383","CO",2019,11,2131866,103950,1463682,5204,480,69835,5944,939517,0,0,-16726
"384","CO",2019,12,2424318,103583,1517425,5432,-63,54567,6623,889492,0,0,-5776
"385","CO",2020,1,1984777,121605,1453046,6092,-25063,75138,6891,1234554,0,2149,-7837
"386","CO",2020,2,1734567,130204,1635843,4777,-19978,79214,6415,995447,0,2130,-7551
"387","CO",2020,3,1645412,133809,1591475,5102,-18094,121585,6742,897917,0,1989,-20087
"388","CO",2020,4,1443397,135735,1389899,6325,-24410,151402,6140,898137,0,1637,-13643
"389","CO",2020,5,1181796,166976,1184301,4973,-16503,177658,6355,1319136,0,1655,-4492
"390","CO",2020,6,1544197,171934,1661862,4335,-20102,169840,5892,991768,0,1263,-13565
"391","CO",2020,7,1751939,168784,1902196,5509,-19562,174835,6030,1078570,0,1397,-23917
"392","CO",2020,8,1863840,164930,2000345,4889,-21636,144849,5754,1058952,0,1406,-21280
"393","CO",2020,9,1579517,111303,1477541,4631,-26533,139890,5870,1037841,0,1534,-4775
"394","CO",2020,10,1502860,122180,1360629,4812,949,106500,5885,1038462,0,1921,-6345
"395","CO",2020,11,1477195,117684,1197210,4111,1509,92115,5972,1286860,0,1982,-12984
"396","CO",2020,12,1768908,123418,1316991,3785,790,70668,6288,1548583,0,1923,-14915
"397","CO",2021,1,1966022,142452,1330926,3844,871,78554,6625,1330546,0,631,-17964
"398","CO",2021,2,2223779,126939,1223268,4252,7195,87253,6064,893232,0,543,-12284
"399","CO",2021,3,2049915,158027,916854,3862,864,114623,6773,1372943,0,574,-483
"400","CO",2021,4,1620040,156084,996662,3650,642,143681,6336,1332054,0,482,1161
"401","CO",2021,5,1400864,161147,1236502,4518,2611,153106,6506,1236366,0,464,-8173
"402","CO",2021,6,2113138,153722,1450671,4723,2380,193275,5741,1093587,0,510,-9174
"403","CO",2021,7,2403936,155127,1725814,5126,2211,206271,5755,1132389,0,567,570
"404","CO",2021,8,2333714,144121,1619283,5384,1727,197232,5819,1201725,0,546,11749
"405","CO",2021,9,1969356,117418,1258628,5029,1907,170780,5927,1153820,0,532,9105
"406","CO",2021,10,1860359,95863,819804,4868,1786,133224,6084,1309115,0,530,-153
"407","CO",2021,11,1675887,84856,1007344,5101,3569,132051,6157,1357188,0,530,-154
"408","CO",2021,12,1985032,102552,974018,4502,2047,119899,6442,1712732,0,542,-9700
"409","CO",2022,1,1992686,125793,1187340,3955,2881,129336,6358,1450412,0,204,-8575
"410","CO",2022,2,1612652,112425,1173274,3706,847,163081,6074,1316847,0,178,-249
"411","CO",2022,3,1576196,126232,1107361,4183,1293,198208,6487,1571862,0,203,10325
"412","CO",2022,4,1269990,110815,838748,3764,511,239768,6226,1823182,0,198,-4463
"413","CO",2022,5,1430252,150621,1066523,3793,1410,246144,6489,1530162,0,236,-12859
"414","CO",2022,6,1860134,136730,1318477,4149,1651,219889,5874,1448689,0,228,9872
"415","CO",2022,7,2395752,146141,1718428,4260,2817,256422,6011,1227842,0,259,2764
"416","CO",2022,8,2367567,126284,1743530,4308,1505,258579,5721,1148504,0,231,6101
"417","CO",2022,9,1893426,89034,1316418,3911,1703,224447,5355,1188924,0,228,-4105
"418","CO",2022,10,1655048,64295,1164686,4354,1194,185410,5984,1025994,0,199,-1324
"419","CO",2022,11,1661652,83701,1301174,3915,2157,135891,5555,1548167,0,224,-10726
"420","CO",2022,12,2007648,72545,1509569,3793,9238,142948,6389,1630542,0,220,-7981
"421","CO",2023,1,1853983,102380,1718181,3482,3516,136151,6744,1309458,0,0,-8539
"422","CO",2023,2,1337134,95004,1272840,3133,2620,184548,6079,1487429,0,0,-6908
"423","CO",2023,3,1388575,114124,1502578,3826,1940,218309,6429,1522952,0,0,-1351
"424","CO",2023,4,1164991,111538,1117829,2723,1878,218775,6162,1558314,0,0,1045
"425","CO",2023,5,1118968,194875,1078650,3877,3428,277153,6178,1349941,0,0,2819
"426","CO",2023,6,1441598,146653,1254538,2280,3815,417196,5758,1111319,0,0,8478
"427","CO",2023,7,1949683,130146,1911748,622,1232,450733,5997,1153337,0,0,-3771
"428","CO",2023,8,1838218,112437,1891388,615,1863,454029,5795,1220710,0,0,3619
"429","CO",2023,9,1702118,94952,1307947,1362,5934,399753,5542,1121157,0,0,2928
"430","CO",2023,10,1685078,70639,1143886,1059,3124,351587,6057,1295631,0,0,2327
"431","CO",2023,11,1540797,76059,1419463,1419,2299,248809,6184,1340082,0,0,10640
"432","CO",2023,12,1766442,75548,1542352,1285,2505,250253,6030,1538272,0,0,13723
"433","CT",2018,1,165602,46942,1333735,40442,281817,1543,43093,1389,1562198,0,-401
"434","CT",2018,2,21756,51761,1306543,41407,-490,2912,44006,1148,1408160,0,-2733
"435","CT",2018,3,-2730,56941,1550692,38988,-1378,8327,41502,1413,1557604,0,-2768
"436","CT",2018,4,45431,67719,1301892,27453,23,9159,29354,1000,1503520,0,660
"437","CT",2018,5,-2116,54388,1254112,29929,2436,10579,31964,899,1550957,0,1108
"438","CT",2018,6,0,25039,1674462,40903,37570,10832,43513,772,1500266,0,352
"439","CT",2018,7,16190,21759,2051869,46342,8392,9643,49184,651,1538028,0,175
"440","CT",2018,8,2722,30605,2190975,44037,6977,7946,46787,543,1528480,0,1711
"441","CT",2018,9,6495,29962,1789617,42023,2712,5615,44662,696,1397258,0,528
"442","CT",2018,10,-1814,44445,1804452,42795,-907,6313,45451,1280,907772,0,708
"443","CT",2018,11,35275,60771,1833184,34154,2458,4688,36496,1227,887693,0,2240
"444","CT",2018,12,42889,64988,1914926,36260,-653,27998,38688,1277,1539556,0,1891
"445","CT",2019,1,47373,49490,1676790,35251,3634,7490,29336,1213,1556867,0,9774
"446","CT",2019,2,2107,45228,1500578,43174,-238,8610,35901,1310,1406987,0,-2363
"447","CT",2019,3,15652,47269,1511738,50086,1095,11888,41702,1344,1549156,0,-5760
"448","CT",2019,4,-2222,52379,1651688,50701,895,13174,42161,1244,755800,0,-1856
"449","CT",2019,5,-1667,55262,1568053,54519,47,13301,45428,796,1035404,0,1930
"450","CT",2019,6,-1159,36890,1737090,49085,2211,14736,40822,732,1502805,0,260
"451","CT",2019,7,0,22084,2422713,49747,1920,17512,41369,570,1537561,0,204
"452","CT",2019,8,955,12404,2166308,51717,230,14596,43001,543,1535968,0,295
"453","CT",2019,9,-1918,10882,1704143,47504,681,13782,39459,791,1486081,0,326
"454","CT",2019,10,-1409,24049,1417081,48055,967,9457,39908,1014,1540270,0,-1012
"455","CT",2019,11,-2157,29909,1777283,52211,235,7663,43534,1258,1500314,0,-1247
"456","CT",2019,12,-2504,42071,2209630,46136,518,6245,38329,1400,1326185,0,1604
"457","CT",2020,1,-2483,38199,2033881,49573,-544,11174,41116,998,1555862,0,5148
"458","CT",2020,2,-2294,32653,1906442,43298,3965,13282,35951,1044,1460856,0,-267
"459","CT",2020,3,-2302,43592,1727593,52353,-1577,18990,43398,1234,1559892,0,-7352
"460","CT",2020,4,-2117,47705,1770447,45779,-200,17933,37954,1385,985158,0,1446
"461","CT",2020,5,-1761,42231,1564159,53136,705,25144,44152,1163,912169,0,506
"462","CT",2020,6,-1986,13599,2163321,52785,5049,24296,43816,551,1380637,0,162
"463","CT",2020,7,495,16981,2605701,48941,1451,24100,40673,543,1544050,0,460
"464","CT",2020,8,-1663,9032,2304355,50478,2097,22154,41898,533,1511859,0,675
"465","CT",2020,9,-1140,5077,1974511,44571,894,20255,37024,834,1492689,0,235
"466","CT",2020,10,-1263,19520,1643169,54375,181,14379,45190,935,664016,0,91
"467","CT",2020,11,-1303,23791,1815390,47754,-857,12072,39648,1367,1135412,0,-1780
"468","CT",2020,12,-1262,33565,2027842,47463,21423,9907,39413,1597,1512255,0,1997
"469","CT",2021,1,133383,47166,1950681,46944,1955,14068,38926,1658,1399646,0,9153
"470","CT",2021,2,115258,30035,1801837,40173,22977,10166,33389,1246,1413362,0,-965
"471","CT",2021,3,-1943,46792,2019154,46990,-1296,26877,38982,1568,1565742,0,-8878
"472","CT",2021,4,-1070,56504,1546252,46398,1271,20158,38468,1568,1513226,0,-3515
"473","CT",2021,5,-981,44130,1736558,51862,511,30078,43066,1068,1561563,0,597
"474","CT",2021,6,0,19787,2300342,48787,3619,30409,40484,496,1261548,0,566
"475","CT",2021,7,0,41208,2277651,47773,1801,24817,39605,485,1547127,0,437
"476","CT",2021,8,0,28086,2516614,48019,9723,25527,39918,472,1527962,0,1458
"477","CT",2021,9,0,33444,2055991,46311,4064,27237,38436,922,1488664,0,1023
"478","CT",2021,10,0,35125,1773896,49850,905,21480,41373,953,1036856,0,399
"479","CT",2021,11,0,48578,2421946,48603,1167,21486,40312,1120,1341626,0,-189
"480","CT",2021,12,0,46716,2087978,49420,-745,12886,41040,1202,1559187,0,347
"481","CT",2022,1,0,24472,1941420,45244,115565,15130,37686,1322,1423440,0,7567
"482","CT",2022,2,0,31093,1851499,41802,56057,20615,34685,1249,1408875,0,-2428
"483","CT",2022,3,0,44289,2011016,45453,1113,35035,37754,1263,1556974,0,-6800
"484","CT",2022,4,0,50962,1590129,45899,504,41870,38132,1405,802500,0,538
"485","CT",2022,5,0,35305,1696871,44282,782,47968,36913,929,644649,0,774
"486","CT",2022,6,0,16636,2172635,42156,11884,47259,34992,771,1385138,0,343
"487","CT",2022,7,0,9210,2635080,41975,18186,51181,34844,809,1551414,0,663
"488","CT",2022,8,0,7915,2691383,38642,5807,44721,32107,536,1546783,0,345
"489","CT",2022,9,0,15269,2308004,36156,503,37594,30056,810,1494689,0,239
"490","CT",2022,10,0,20234,1848259,36455,736,33053,30337,969,1557614,0,-4
"491","CT",2022,11,0,22989,2048995,35369,1329,22189,29395,1482,1519821,0,-1992
"492","CT",2022,12,0,33860,1735396,38261,101901,16203,31813,1288,1572270,0,2064
"493","CT",2023,1,0,37179,2064534,37392,10496,19294,31182,946,1526170,0,3041
"494","CT",2023,2,0,28629,1735904,32880,36616,25647,27417,986,1360879,0,4140
"495","CT",2023,3,0,32945,2102696,36348,8703,37608,30380,1404,1556546,0,-9723
"496","CT",2023,4,0,25829,1755644,35230,5933,39392,29382,995,999245,0,-986
"497","CT",2023,5,0,26211,1501256,35076,35941,51632,29377,884,868981,0,253
"498","CT",2023,6,0,11320,2440765,34920,10128,44768,29213,495,26108,0,516
"499","CT",2023,7,0,30275,2559035,38376,11994,47336,31893,427,1443004,0,490
"500","CT",2023,8,0,28553,2277815,36179,7242,41260,30079,320,1542360,0,765
"501","CT",2023,9,0,26432,2128323,29643,9930,33927,24699,109,1311751,0,1344
"502","CT",2023,10,0,39122,1773404,38099,7119,31581,31704,1008,1159993,0,1583
"503","CT",2023,11,0,25442,2028906,37948,7975,25956,31550,1156,624914,0,20
"504","CT",2023,12,0,28945,2115459,37394,12749,18485,31361,1168,1249507,0,3078
"505","DC",2018,1,0,0,2665,0,0,0,4272,0,0,0,0
"506","DC",2018,2,0,0,2289,0,0,0,5304,0,0,0,0
"507","DC",2018,3,0,0,3068,0,0,0,5776,0,0,0,0
"508","DC",2018,4,0,0,4442,0,0,0,5107,0,0,0,0
"509","DC",2018,5,0,0,-903,0,0,0,4717,0,0,0,0
"510","DC",2018,6,0,0,2223,0,0,0,4329,0,0,0,0
"511","DC",2018,7,0,0,4542,0,0,0,4562,0,0,0,0
"512","DC",2018,8,0,0,368,0,0,0,4330,0,0,0,0
"513","DC",2018,9,0,0,1860,0,0,0,4147,0,0,0,0
"514","DC",2018,10,0,0,-731,0,0,0,4527,0,0,0,0
"515","DC",2018,11,0,0,-202,0,0,0,4407,0,0,0,0
"516","DC",2018,12,0,0,3149,0,0,0,5083,0,0,0,0
"517","DC",2019,1,0,0,10101,0,0,436,4597,0,0,0,0
"518","DC",2019,2,0,0,7711,0,0,429,4418,0,0,0,0
"519","DC",2019,3,0,0,9836,0,0,666,4518,0,0,0,0
"520","DC",2019,4,0,0,8571,0,0,700,4650,0,0,0,0
"521","DC",2019,5,0,0,7276,0,0,1017,4379,0,0,0,0
"522","DC",2019,6,0,0,10232,0,0,903,4377,0,0,0,0
"523","DC",2019,7,0,0,8571,0,0,962,4776,0,0,0,0
"524","DC",2019,8,0,0,9016,0,0,876,4937,0,0,0,0
"525","DC",2019,9,0,0,9508,0,0,897,4203,0,0,0,0
"526","DC",2019,10,0,0,9033,0,0,733,4009,0,0,0,0
"527","DC",2019,11,0,0,8106,0,0,656,5059,0,0,0,0
"528","DC",2019,12,0,0,12162,0,0,554,5205,0,0,0,0
"529","DC",2020,1,0,0,11938,0,2,682,5210,0,0,0,0
"530","DC",2020,2,0,0,12723,0,2,724,4845,0,0,0,0
"531","DC",2020,3,0,0,8875,0,1,1142,5472,0,0,0,0
"532","DC",2020,4,0,0,5761,0,1,1257,5011,0,0,0,0
"533","DC",2020,5,0,0,6395,0,2,1398,4729,0,0,0,0
"534","DC",2020,6,0,0,10273,0,2,1272,4615,0,0,0,0
"535","DC",2020,7,0,0,13981,0,2,1363,3562,0,0,0,0
"536","DC",2020,8,0,0,14787,0,2,1191,3734,0,0,0,0
"537","DC",2020,9,0,0,13231,0,2,1007,4259,0,0,0,0
"538","DC",2020,10,0,0,12782,0,1,996,4689,0,0,0,0
"539","DC",2020,11,0,0,9893,0,1,844,4474,0,0,0,0
"540","DC",2020,12,0,0,12897,0,2,821,4253,0,0,0,0
"541","DC",2021,1,0,0,12155,0,3,779,4607,0,0,0,0
"542","DC",2021,2,0,0,11396,0,6,774,3495,0,0,0,0
"543","DC",2021,3,0,0,12237,0,3,1151,4181,0,0,0,0
"544","DC",2021,4,0,0,6419,0,3,1355,5209,0,0,0,0
"545","DC",2021,5,0,0,10618,0,3,2170,5319,0,0,0,0
"546","DC",2021,6,0,0,13454,0,4,1933,4639,0,0,0,0
"547","DC",2021,7,0,0,14513,0,3,2056,4606,0,0,0,0
"548","DC",2021,8,0,0,13462,0,3,1906,4223,0,0,0,0
"549","DC",2021,9,0,0,12960,0,2,1845,4315,0,0,0,0
"550","DC",2021,10,0,0,9425,0,2,1646,4791,0,0,0,0
"551","DC",2021,11,0,0,10585,0,2,1481,5044,0,0,0,0
"552","DC",2021,12,0,0,9815,0,3,1172,5292,0,0,0,0
"553","DC",2022,1,0,0,5493,0,2,1289,5176,0,0,0,0
"554","DC",2022,2,0,0,4724,0,1,1451,4411,0,0,0,0
"555","DC",2022,3,0,0,8707,0,3,1867,5532,0,0,0,0
"556","DC",2022,4,0,0,7972,0,1,2158,5047,0,0,0,0
"557","DC",2022,5,0,0,9651,0,1,2427,5107,0,0,0,0
"558","DC",2022,6,0,0,6655,0,1,2436,4806,0,0,0,0
"559","DC",2022,7,0,0,7351,0,1,2258,4499,0,0,0,0
"560","DC",2022,8,0,0,7409,0,1,2111,4330,0,0,0,0
"561","DC",2022,9,0,0,6231,0,1,1909,4359,0,0,0,0
"562","DC",2022,10,0,0,5471,0,1,1869,4817,0,0,0,0
"563","DC",2022,11,0,0,5243,0,1,1275,4775,0,0,0,0
"564","DC",2022,12,0,0,5365,0,4,1199,4840,0,0,0,0
"565","DC",2023,1,0,0,6578,0,0,1344,5151,0,0,0,0
"566","DC",2023,2,0,0,7095,0,0,1480,4432,0,0,0,0
"567","DC",2023,3,0,0,9244,0,0,2114,5474,0,0,0,0
"568","DC",2023,4,0,0,9769,0,0,2195,5103,0,0,0,0
"569","DC",2023,5,0,0,9869,0,0,2626,5253,0,0,0,0
"570","DC",2023,6,0,0,9641,0,0,2573,5159,0,0,0,0
"571","DC",2023,7,0,0,11111,0,0,2780,4572,0,0,0,0
"572","DC",2023,8,0,0,10943,0,0,2673,4106,0,0,0,0
"573","DC",2023,9,0,0,10453,0,0,2448,4162,0,0,0,0
"574","DC",2023,10,0,0,4990,0,0,2201,4942,0,0,0,0
"575","DC",2023,11,0,0,6290,0,0,1678,4788,0,0,0,0
"576","DC",2023,12,0,0,7307,0,0,1325,4869,0,0,0,0
"577","DE",2018,1,82954,0,280378,0,190256,3266,5182,368,0,17712,0
"578","DE",2018,2,2562,0,390956,0,628,3151,4915,496,0,12231,0
"579","DE",2018,3,-3223,0,524588,0,111,4662,5230,761,0,19212,0
"580","DE",2018,4,0,0,502948,0,-2452,5056,5037,623,0,14503,0
"581","DE",2018,5,6352,0,437148,0,1714,4303,4556,314,0,16315,0
"582","DE",2018,6,38837,0,334828,0,3334,4886,4928,269,0,24440,0
"583","DE",2018,7,74341,0,518072,0,1997,4943,4952,296,0,29473,0
"584","DE",2018,8,47803,0,724210,0,1525,5040,4926,211,0,29114,0
"585","DE",2018,9,27478,0,564974,0,1701,4122,4048,386,0,28886,0
"586","DE",2018,10,-2887,0,613314,0,174,4348,5023,381,0,26057,0
"587","DE",2018,11,-3016,0,289398,0,187,3163,5083,613,0,21951,0
"588","DE",2018,12,2188,0,219341,0,1649,2849,5222,489,0,12286,0
"589","DE",2019,1,28692,0,229990,0,10744,3289,5487,619,0,13015,0
"590","DE",2019,2,9571,0,278674,0,761,3239,4835,421,0,15063,0
"591","DE",2019,3,-3719,0,419477,0,41,5029,5222,582,0,13534,0
"592","DE",2019,4,-2819,0,323572,0,-44,5284,4914,532,0,8811,0
