"","Date","Value","Anomaly","State"
"4986",201712,38.7,4.4,"NM"
"4987",201801,37,3.4,"NM"
"4988",201802,41.3,3.5,"NM"
"4989",201803,47.2,3.7,"NM"
"4990",201804,55.1,3.7,"NM"
"4991",201805,65.5,5.3,"NM"
"4992",201806,74.3,5.1,"NM"
"4993",201807,75.1,2.4,"NM"
"4994",201808,73,2.1,"NM"
"4995",201809,66.9,2.4,"NM"
"4996",201810,53.9,-0.2,"NM"
"4997",201811,41.2,-0.9,"NM"
"4998",201812,35.6,1.3,"NM"
"4999",201901,35.6,2,"NM"
"5000",201902,38.1,0.3,"NM"
"5001",201903,45.6,2.1,"NM"
"5002",201904,53.9,2.5,"NM"
"5003",201905,58.1,-2.1,"NM"
"5004",201906,69.4,0.2,"NM"
"5005",201907,75.5,2.8,"NM"
"5006",201908,75.3,4.4,"NM"
"5007",201909,69,4.5,"NM"
"5008",201910,52.2,-1.9,"NM"
"5009",201911,43.5,1.4,"NM"
"5010",201912,37.2,2.9,"NM"
"5011",202001,37.1,3.5,"NM"
"5012",202002,38.5,0.7,"NM"
"5013",202003,48,4.5,"NM"
"5014",202004,54,2.6,"NM"
"5015",202005,65.1,4.9,"NM"
"5016",202006,72.5,3.3,"NM"
"5017",202007,76.6,3.9,"NM"
"5018",202008,76.2,5.3,"NM"
"5019",202009,65,0.5,"NM"
"5020",202010,56.6,2.5,"NM"
"5021",202011,47.5,5.4,"NM"
"5022",202012,35,0.7,"NM"
"5023",202101,35.1,1.5,"NM"
"5024",202102,37.3,-0.5,"NM"
"5025",202103,44.8,1.3,"NM"
"5026",202104,53.2,1.8,"NM"
"5027",202105,62.7,2.5,"NM"
"5028",202106,73.1,3.9,"NM"
"5029",202107,73.3,0.6,"NM"
"5030",202108,72.2,1.3,"NM"
"5031",202109,68.3,3.8,"NM"
"5032",202110,55.6,1.5,"NM"
"5033",202111,47.6,5.5,"NM"
"5034",202112,42,7.7,"NM"
"5035",202201,35.6,2,"NM"
"5036",202202,35,-2.8,"NM"
"5037",202203,44.4,0.9,"NM"
"5038",202204,55.3,3.9,"NM"
"5039",202205,64.8,4.6,"NM"
"5040",202206,72.6,3.4,"NM"
"5041",202207,76.3,3.6,"NM"
"5042",202208,71.9,1,"NM"
"5043",202209,68,3.5,"NM"
"5044",202210,53.9,-0.2,"NM"
"5045",202211,40.1,-2,"NM"
"5046",202212,37.2,2.9,"NM"
"5047",202301,35.5,1.9,"NM"
"5048",202302,37.2,-0.6,"NM"
"5049",202303,44.1,0.6,"NM"
"5050",202304,52.2,0.8,"NM"
"5051",202305,62.3,2.1,"NM"
"5052",202306,69.5,0.3,"NM"
"5053",202307,78.5,5.8,"NM"
"5054",202308,75.2,4.3,"NM"
"5055",202309,68.8,4.3,"NM"
"5056",202310,57.3,3.2,"NM"
"5057",202311,45.5,3.4,"NM"
"5058",202312,38.6,4.3,"NM"
"5059",202401,34.9,1.3,"NM"
"5060",202402,41.9,4.1,"NM"
"5061",201001,32.9,3,"NV"
"5062",201002,35.8,1.7,"NV"
"5063",201003,39.9,0.4,"NV"
"5064",201004,44.2,-2.4,"NV"
"5065",201005,49.2,-5.8,"NV"
"5066",201006,64.8,0.9,"NV"
"5067",201007,74.1,2,"NV"
"5068",201008,69.9,-0.2,"NV"
"5069",201009,63.9,2.2,"NV"
"5070",201010,52.9,2.2,"NV"
"5071",201011,37.4,-1.5,"NV"
"5072",201012,35.6,4.4,"NV"
"5073",201101,32.9,3,"NV"
"5074",201102,32.8,-1.3,"NV"
"5075",201103,40.6,1.1,"NV"
"5076",201104,44.4,-2.2,"NV"
"5077",201105,50.8,-4.2,"NV"
"5078",201106,62.4,-1.5,"NV"
"5079",201107,71.9,-0.2,"NV"
"5080",201108,72.5,2.4,"NV"
"5081",201109,65.6,3.9,"NV"
"5082",201110,52.4,1.7,"NV"
"5083",201111,37.6,-1.3,"NV"
"5084",201112,30.9,-0.3,"NV"
"5085",201201,35,5.1,"NV"
"5086",201202,34.6,0.5,"NV"
"5087",201203,42.4,2.9,"NV"
"5088",201204,49.9,3.3,"NV"
"5089",201205,58,3,"NV"
"5090",201206,66.2,2.3,"NV"
"5091",201207,73.7,1.6,"NV"
"5092",201208,74.2,4.1,"NV"
"5093",201209,66.2,4.5,"NV"
"5094",201210,53.4,2.7,"NV"
"5095",201211,43.4,4.5,"NV"
"5096",201212,31.3,0.1,"NV"
"5097",201301,26,-3.9,"NV"
"5098",201302,33.3,-0.8,"NV"
"5099",201303,44.7,5.2,"NV"
"5100",201304,48.4,1.8,"NV"
"5101",201305,56.5,1.5,"NV"
"5102",201306,68.6,4.7,"NV"
"5103",201307,76.3,4.2,"NV"
"5104",201308,71.6,1.5,"NV"
"5105",201309,62.5,0.8,"NV"
"5106",201310,48.1,-2.6,"NV"
"5107",201311,41.5,2.6,"NV"
"5108",201312,28.4,-2.8,"NV"
"5109",201401,37.1,7.2,"NV"
"5110",201402,39.2,5.1,"NV"
"5111",201403,43.4,3.9,"NV"
"5112",201404,49,2.4,"NV"
"5113",201405,57.4,2.4,"NV"
"5114",201406,66.7,2.8,"NV"
"5115",201407,76.1,4,"NV"
"5116",201408,69.5,-0.6,"NV"
"5117",201409,65.5,3.8,"NV"
"5118",201410,55.4,4.7,"NV"
"5119",201411,41.5,2.6,"NV"
"5120",201412,35.6,4.4,"NV"
"5121",201501,37.7,7.8,"NV"
"5122",201502,42.8,8.7,"NV"
"5123",201503,47.6,8.1,"NV"
"5124",201504,47.8,1.2,"NV"
"5125",201505,55.4,0.4,"NV"
"5126",201506,71,7.1,"NV"
"5127",201507,70.9,-1.2,"NV"
"5128",201508,72.7,2.6,"NV"
"5129",201509,65.9,4.2,"NV"
"5130",201510,56.2,5.5,"NV"
"5131",201511,35.9,-3,"NV"
"5132",201512,30.8,-0.4,"NV"
"5133",201601,31.1,1.2,"NV"
"5134",201602,38,3.9,"NV"
"5135",201603,44.2,4.7,"NV"
"5136",201604,50.1,3.5,"NV"
"5137",201605,55.1,0.1,"NV"
"5138",201606,69.7,5.8,"NV"
"5139",201607,73.7,1.6,"NV"
"5140",201608,72.1,2,"NV"
"5141",201609,62.3,0.6,"NV"
"5142",201610,53.2,2.5,"NV"
"5143",201611,43.2,4.3,"NV"
"5144",201612,30.5,-0.7,"NV"
"5145",201701,29.1,-0.8,"NV"
"5146",201702,38.1,4,"NV"
"5147",201703,45.7,6.2,"NV"
"5148",201704,47.1,0.5,"NV"
"5149",201705,57.1,2.1,"NV"
"5150",201706,68.6,4.7,"NV"
"5151",201707,76.2,4.1,"NV"
"5152",201708,73.5,3.4,"NV"
"5153",201709,61.6,-0.1,"NV"
"5154",201710,50.4,-0.3,"NV"
"5155",201711,44.4,5.5,"NV"
"5156",201712,34.8,3.6,"NV"
"5157",201801,38.5,8.6,"NV"
"5158",201802,33.7,-0.4,"NV"
"5159",201803,39.5,0,"NV"
"5160",201804,50,3.4,"NV"
"5161",201805,57.7,2.7,"NV"
"5162",201806,67.8,3.9,"NV"
"5163",201807,77,4.9,"NV"
"5164",201808,73.2,3.1,"NV"
"5165",201809,65,3.3,"NV"
"5166",201810,50.3,-0.4,"NV"
"5167",201811,39.4,0.5,"NV"
"5168",201812,32,0.8,"NV"
"5169",201901,34.1,4.2,"NV"
"5170",201902,30,-4.1,"NV"
"5171",201903,40.1,0.6,"NV"
"5172",201904,50.1,3.5,"NV"
"5173",201905,51.7,-3.3,"NV"
"5174",201906,64.3,0.4,"NV"
"5175",201907,72.8,0.7,"NV"
"5176",201908,73.1,3,"NV"
"5177",201909,61.7,0,"NV"
"5178",201910,45.6,-5.1,"NV"
"5179",201911,41.8,2.9,"NV"
"5180",201912,33.2,2,"NV"
"5181",202001,35.3,5.4,"NV"
"5182",202002,36.3,2.2,"NV"
"5183",202003,40.5,1,"NV"
"5184",202004,48.8,2.2,"NV"
"5185",202005,58.8,3.8,"NV"
"5186",202006,65,1.1,"NV"
"5187",202007,74.2,2.1,"NV"
"5188",202008,75.6,5.5,"NV"
"5189",202009,66.6,4.9,"NV"
"5190",202010,55.3,4.6,"NV"
"5191",202011,40.5,1.6,"NV"
"5192",202012,32.4,1.2,"NV"
"5193",202101,33.7,3.8,"NV"
"5194",202102,35.6,1.5,"NV"
"5195",202103,39.2,-0.3,"NV"
"5196",202104,49.3,2.7,"NV"
"5197",202105,57.2,2.2,"NV"
"5198",202106,72.6,8.7,"NV"
"5199",202107,77.8,5.7,"NV"
"5200",202108,72.4,2.3,"NV"
"5201",202109,65.5,3.8,"NV"
"5202",202110,49.6,-1.1,"NV"
"5203",202111,45.2,6.3,"NV"
"5204",202112,32.4,1.2,"NV"
"5205",202201,34.2,4.3,"NV"
"5206",202202,34.6,0.5,"NV"
"5207",202203,43.3,3.8,"NV"
"5208",202204,47.3,0.7,"NV"
"5209",202205,54.5,-0.5,"NV"
"5210",202206,66.9,3,"NV"
"5211",202207,76.3,4.2,"NV"
"5212",202208,74.4,4.3,"NV"
"5213",202209,67.6,5.9,"NV"
"5214",202210,54.3,3.6,"NV"
"5215",202211,34.3,-4.6,"NV"
"5216",202212,31.7,0.5,"NV"
"5217",202301,29.2,-0.7,"NV"
"5218",202302,31,-3.1,"NV"
"5219",202303,33.7,-5.8,"NV"
"5220",202304,46.8,0.2,"NV"
"5221",202305,57.2,2.2,"NV"
"5222",202306,61.9,-2,"NV"
"5223",202307,76.3,4.2,"NV"
"5224",202308,70.9,0.8,"NV"
"5225",202309,62,0.3,"NV"
"5226",202310,52.4,1.7,"NV"
"5227",202311,40.8,1.9,"NV"
"5228",202312,37.2,6,"NV"
"5229",202401,34.4,4.5,"NV"
"5230",202402,36.5,2.4,"NV"
"5231",201001,21.8,2,"NY"
"5232",201002,24.1,3.4,"NY"
"5233",201003,38.2,7.6,"NY"
"5234",201004,49.2,6.4,"NY"
"5235",201005,58.6,4.1,"NY"
"5236",201006,65.1,1.7,"NY"
"5237",201007,71.4,3.2,"NY"
"5238",201008,68.2,2.2,"NY"
"5239",201009,60.9,2,"NY"
"5240",201010,48.5,0.5,"NY"
"5241",201011,37.9,1.6,"NY"
"5242",201012,23.1,-1.4,"NY"
"5243",201101,18.6,-1.2,"NY"
"5244",201102,21.8,1.1,"NY"
"5245",201103,30.9,0.3,"NY"
"5246",201104,45,2.2,"NY"
"5247",201105,58,3.5,"NY"
"5248",201106,65.1,1.7,"NY"
"5249",201107,71.4,3.2,"NY"
"5250",201108,67.6,1.6,"NY"
"5251",201109,62.6,3.7,"NY"
"5252",201110,49.6,1.6,"NY"
"5253",201111,43.1,6.8,"NY"
"5254",201112,31.8,7.3,"NY"
"5255",201201,26,6.2,"NY"
"5256",201202,29.9,9.2,"NY"
"5257",201203,43.3,12.7,"NY"
"5258",201204,43.9,1.1,"NY"
"5259",201205,60.5,6,"NY"
"5260",201206,64.6,1.2,"NY"
"5261",201207,71.4,3.2,"NY"
"5262",201208,68.4,2.4,"NY"
"5263",201209,59.9,1,"NY"
"5264",201210,50.9,2.9,"NY"
"5265",201211,35.7,-0.6,"NY"
"5266",201212,31.6,7.1,"NY"
"5267",201301,24.3,4.5,"NY"
"5268",201302,23.3,2.6,"NY"
"5269",201303,30.6,0,"NY"
"5270",201304,43.4,0.6,"NY"
"5271",201305,57.2,2.7,"NY"
"5272",201306,64,0.6,"NY"
"5273",201307,71.2,3,"NY"
"5274",201308,65.8,-0.2,"NY"
"5275",201309,58.3,-0.6,"NY"
"5276",201310,50.8,2.8,"NY"
"5277",201311,34.4,-1.9,"NY"
"5278",201312,25.4,0.9,"NY"
"5279",201401,16.9,-2.9,"NY"
"5280",201402,18.8,-1.9,"NY"
"5281",201403,23.6,-7,"NY"
"5282",201404,43.5,0.7,"NY"
"5283",201405,56.7,2.2,"NY"
"5284",201406,65,1.6,"NY"
"5285",201407,67.4,-0.8,"NY"
"5286",201408,65.3,-0.7,"NY"
"5287",201409,60.1,1.2,"NY"
"5288",201410,51.3,3.3,"NY"
"5289",201411,35.3,-1,"NY"
"5290",201412,30.2,5.7,"NY"
"5291",201501,16.2,-3.6,"NY"
"5292",201502,9.2,-11.5,"NY"
"5293",201503,25.5,-5.1,"NY"
"5294",201504,43.3,0.5,"NY"
"5295",201505,61,6.5,"NY"
"5296",201506,63,-0.4,"NY"
"5297",201507,68.1,-0.1,"NY"
"5298",201508,67.5,1.5,"NY"
"5299",201509,65,6.1,"NY"
"5300",201510,47.4,-0.6,"NY"
"5301",201511,42.8,6.5,"NY"
"5302",201512,39.3,14.8,"NY"
"5303",201601,23.7,3.9,"NY"
"5304",201602,26.7,6,"NY"
"5305",201603,37.7,7.1,"NY"
"5306",201604,41.3,-1.5,"NY"
"5307",201605,55.7,1.2,"NY"
"5308",201606,64.1,0.7,"NY"
"5309",201607,70.4,2.2,"NY"
"5310",201608,70.9,4.9,"NY"
"5311",201609,62.9,4,"NY"
"5312",201610,50.5,2.5,"NY"
"5313",201611,40.2,3.9,"NY"
"5314",201612,27.6,3.1,"NY"
"5315",201701,27.9,8.1,"NY"
"5316",201702,30.6,9.9,"NY"
"5317",201703,28.2,-2.4,"NY"
"5318",201704,48.8,6,"NY"
"5319",201705,54,-0.5,"NY"
"5320",201706,63.9,0.5,"NY"
"5321",201707,68.1,-0.1,"NY"
"5322",201708,65.6,-0.4,"NY"
"5323",201709,62.3,3.4,"NY"
"5324",201710,54.8,6.8,"NY"
"5325",201711,36.2,-0.1,"NY"
"5326",201712,22.6,-1.9,"NY"
"5327",201801,19.1,-0.7,"NY"
"5328",201802,29.4,8.7,"NY"
"5329",201803,29.9,-0.7,"NY"
"5330",201804,37.8,-5,"NY"
"5331",201805,60,5.5,"NY"
"5332",201806,63.4,0,"NY"
"5333",201807,71.2,3,"NY"
"5334",201808,70.4,4.4,"NY"
"5335",201809,63.6,4.7,"NY"
"5336",201810,47.7,-0.3,"NY"
"5337",201811,33.3,-3,"NY"
"5338",201812,28.5,4,"NY"
"5339",201901,19.4,-0.4,"NY"
"5340",201902,24.2,3.5,"NY"
"5341",201903,29.5,-1.1,"NY"
"5342",201904,44.5,1.7,"NY"
"5343",201905,54.2,-0.3,"NY"
"5344",201906,62.9,-0.5,"NY"
"5345",201907,71,2.8,"NY"
"5346",201908,66.6,0.6,"NY"
"5347",201909,60.3,1.4,"NY"
"5348",201910,50.2,2.2,"NY"
"5349",201911,32.8,-3.5,"NY"
"5350",201912,27.3,2.8,"NY"
"5351",202001,27.7,7.9,"NY"
"5352",202002,26.6,5.9,"NY"
"5353",202003,37.2,6.6,"NY"
"5354",202004,41.1,-1.7,"NY"
"5355",202005,54.2,-0.3,"NY"
"5356",202006,65.2,1.8,"NY"
"5357",202007,72.9,4.7,"NY"
"5358",202008,68.6,2.6,"NY"
"5359",202009,59.6,0.7,"NY"
"5360",202010,49,1,"NY"
"5361",202011,41.9,5.6,"NY"
"5362",202012,29.8,5.3,"NY"
"5363",202101,24,4.2,"NY"
"5364",202102,21.7,1,"NY"
"5365",202103,35,4.4,"NY"
"5366",202104,45.7,2.9,"NY"
"5367",202105,54.7,0.2,"NY"
"5368",202106,67.1,3.7,"NY"
"5369",202107,67.7,-0.5,"NY"
"5370",202108,70.4,4.4,"NY"
"5371",202109,61.7,2.8,"NY"
"5372",202110,54.8,6.8,"NY"
"5373",202111,37,0.7,"NY"
"5374",202112,32.8,8.3,"NY"
"5375",202201,15.8,-4,"NY"
"5376",202202,23.8,3.1,"NY"
"5377",202203,33.8,3.2,"NY"
"5378",202204,43.8,1,"NY"
"5379",202205,58.6,4.1,"NY"
"5380",202206,63.8,0.4,"NY"
"5381",202207,69.7,1.5,"NY"
"5382",202208,70,4,"NY"
"5383",202209,60.5,1.6,"NY"
"5384",202210,48.9,0.9,"NY"
"5385",202211,41,4.7,"NY"
"5386",202212,29,4.5,"NY"
"5387",202301,30.5,10.7,"NY"
"5388",202302,28.1,7.4,"NY"
"5389",202303,32.6,2,"NY"
"5390",202304,48.1,5.3,"NY"
"5391",202305,53.9,-0.6,"NY"
"5392",202306,63.2,-0.2,"NY"
"5393",202307,70.7,2.5,"NY"
"5394",202308,65.8,-0.2,"NY"
"5395",202309,61.7,2.8,"NY"
"5396",202310,53.1,5.1,"NY"
"5397",202311,36.1,-0.2,"NY"
"5398",202312,35,10.5,"NY"
"5399",202401,26.6,6.8,"NY"
"5400",202402,30.1,9.4,"NY"
"5401",201001,25,-1.9,"OH"
"5402",201002,25.7,-3.3,"OH"
"5403",201003,42.2,3.7,"OH"
"5404",201004,55.4,6.2,"OH"
"5405",201005,63.4,3.4,"OH"
"5406",201006,72.2,3.3,"OH"
"5407",201007,75.1,2.1,"OH"
"5408",201008,74.2,3.3,"OH"
"5409",201009,65.9,1.4,"OH"
"5410",201010,54.7,1.9,"OH"
"5411",201011,41.9,1.1,"OH"
"5412",201012,24.8,-5.6,"OH"
"5413",201101,23.5,-3.4,"OH"
"5414",201102,30.5,1.5,"OH"
"5415",201103,39.6,1.1,"OH"
"5416",201104,52.1,2.9,"OH"
"5417",201105,61.7,1.7,"OH"
"5418",201106,70.4,1.5,"OH"
"5419",201107,77.3,4.3,"OH"
"5420",201108,71.9,1,"OH"
"5421",201109,64.2,-0.3,"OH"
"5422",201110,52.7,-0.1,"OH"
"5423",201111,46.9,6.1,"OH"
"5424",201112,36.9,6.5,"OH"
"5425",201201,32.1,5.2,"OH"
"5426",201202,35.1,6.1,"OH"
"5427",201203,52.2,13.7,"OH"
"5428",201204,50.2,1,"OH"
"5429",201205,66.4,6.4,"OH"
"5430",201206,70.3,1.4,"OH"
"5431",201207,77.5,4.5,"OH"
"5432",201208,71.4,0.5,"OH"
"5433",201209,63.3,-1.2,"OH"
"5434",201210,52.4,-0.4,"OH"
"5435",201211,39.6,-1.2,"OH"
"5436",201212,37.7,7.3,"OH"
"5437",201301,30.5,3.6,"OH"
"5438",201302,29.2,0.2,"OH"
"5439",201303,35,-3.5,"OH"
"5440",201304,50.6,1.4,"OH"
"5441",201305,63.2,3.2,"OH"
"5442",201306,69.5,0.6,"OH"
"5443",201307,72.5,-0.5,"OH"
"5444",201308,70.2,-0.7,"OH"
"5445",201309,64.5,0,"OH"
"5446",201310,54.3,1.5,"OH"
"5447",201311,39,-1.8,"OH"
"5448",201312,32,1.6,"OH"
"5449",201401,19.8,-7.1,"OH"
"5450",201402,23.4,-5.6,"OH"
"5451",201403,33.6,-4.9,"OH"
"5452",201404,51.4,2.2,"OH"
"5453",201405,61.7,1.7,"OH"
"5454",201406,70.6,1.7,"OH"
"5455",201407,69.4,-3.6,"OH"
"5456",201408,71,0.1,"OH"
"5457",201409,64,-0.5,"OH"
"5458",201410,53.3,0.5,"OH"
"5459",201411,36.8,-4,"OH"
"5460",201412,35.3,4.9,"OH"
"5461",201501,24.4,-2.5,"OH"
"5462",201502,17.3,-11.7,"OH"
"5463",201503,35.9,-2.6,"OH"
"5464",201504,51.5,2.3,"OH"
"5465",201505,65,5,"OH"
"5466",201506,69.8,0.9,"OH"
"5467",201507,71.6,-1.4,"OH"
"5468",201508,70.1,-0.8,"OH"
"5469",201509,68.4,3.9,"OH"
"5470",201510,54.4,1.6,"OH"
"5471",201511,47.3,6.5,"OH"
"5472",201512,43.7,13.3,"OH"
"5473",201601,27.2,0.3,"OH"
"5474",201602,33.6,4.6,"OH"
"5475",201603,46.5,8,"OH"
"5476",201604,50.2,1,"OH"
"5477",201605,59.7,-0.3,"OH"
"5478",201606,71.2,2.3,"OH"
"5479",201607,74.8,1.8,"OH"
"5480",201608,76,5.1,"OH"
"5481",201609,69.2,4.7,"OH"
"5482",201610,57.7,4.9,"OH"
"5483",201611,45.8,5,"OH"
"5484",201612,31,0.6,"OH"
"5485",201701,34.6,7.7,"OH"
"5486",201702,40.5,11.5,"OH"
"5487",201703,40.4,1.9,"OH"
"5488",201704,56.6,7.4,"OH"
"5489",201705,60.1,0.1,"OH"
"5490",201706,69.6,0.7,"OH"
"5491",201707,73,0,"OH"
"5492",201708,69.7,-1.2,"OH"
"5493",201709,65.8,1.3,"OH"
"5494",201710,57.4,4.6,"OH"
"5495",201711,41.8,1,"OH"
"5496",201712,29.2,-1.2,"OH"
"5497",201801,25,-1.9,"OH"
"5498",201802,36.6,7.6,"OH"
"5499",201803,36.4,-2.1,"OH"
"5500",201804,45.1,-4.1,"OH"
"5501",201805,68,8,"OH"
"5502",201806,71.4,2.5,"OH"
"5503",201807,73.8,0.8,"OH"
"5504",201808,73.6,2.7,"OH"
"5505",201809,69.6,5.1,"OH"
"5506",201810,54.3,1.5,"OH"
"5507",201811,37.4,-3.4,"OH"
"5508",201812,35.1,4.7,"OH"
"5509",201901,27.4,0.5,"OH"
"5510",201902,33,4,"OH"
"5511",201903,36.8,-1.7,"OH"
"5512",201904,52.3,3.1,"OH"
"5513",201905,62.8,2.8,"OH"
